Image,Theme,Category,Source,Valence_mean,Valence_SD,Valence_N,Arousal_mean,Arousal_SD,Arousal_N,...1,Valence_mean_men,Valence_SD_men,Valence_N_men,Valence_mean_women,Valence_SD_women,Valence_N_women,Arousal_mean_men,Arousal_SD_men,Arousal_N_men,Arousal_mean_women,Arousal_SD_women,Arousal_N_women
I174,Cold 4,Object,Pixabay,5.06862745098039,1.02696133452303,102,2.96039603960396,1.63658664346993,101,I174,4.954545455,0.963389014,44,5.155172414,1.07281764,58,3.021276596,1.621718918,47,2.903846154,1.648048345,52
I538,Nude couple 12,Person,Flickr/dat,5.06862745098039,1.29170854636173,102,5.21782178217822,1.22966629941655,101,I538,5.288888889,1.358846808,45,4.910714286,1.225142451,56,5.510204082,1.174777443,49,4.942307692,1.227359058,52
I707,Satellite 1,Object,Pixabay,5.06862745098039,1.21263810214084,102,3.83168316831683,1.7092062890751,101,I707,5.311111111,1.16428328,45,4.892857143,1.231090742,56,4.285714286,1.695582496,49,3.403846154,1.624078808,52
I823,Swimming 1,Person,Pixabay,5.05940594059406,1.00818433015216,101,3.62135922330097,1.60340633025119,103,I823,5.068965517,0.933998553,58,5.046511628,1.111701578,43,3.591836735,1.657286529,49,3.660377358,1.580450231,53
I524,Neutral pose 1,Person,Pixabay,5.05882352941176,1.02274653917834,102,3.01980198019802,1.54259649954097,101,I524,5.045454545,0.963389014,44,5.068965517,1.07380401,58,2.978723404,1.510677385,47,3.076923077,1.582330793,52
I663,Road 1,Scene,Pixabay,5.05882352941176,1.16740831184706,102,3.37623762376238,1.54176188270767,101,I663,5.133333333,1.099586699,45,5,1.235828761,56,3.693877551,1.557295755,49,3.076923077,1.479880147,52
I805,Street 3,Scene,Pixabay,5.05882352941176,0.942122413392826,102,3.30693069306931,1.73056392113915,101,I805,5.022727273,0.952075734,44,5.086206897,0.941899588,58,3.595744681,1.637330469,47,3.038461538,1.748518011,52
I422,Hang gliding 1,Person,Wikipedia,5.05555555555556,1.19838936562834,108,4.34615384615385,1.78868737883633,104,I422,5.175438596,1.324532357,57,4.921568627,1.036207262,51,4.081632653,1.765841805,49,4.581818182,1.791863391,55
I826,Thunderstorm 2,Scene,Pixabay,5.05555555555556,1.42627764224662,108,4.54807692307692,1.71163810536402,104,I826,5.263157895,1.356549138,57,4.823529412,1.4792685,51,4.428571429,1.658312395,49,4.654545455,1.766123416,55
I792,Soup 1,Object,Pixabay,5.04950495049505,0.942085321229053,101,2.98058252427184,1.60868099985654,103,I792,4.982758621,0.964117255,58,5.139534884,0.914991422,43,3.040816327,1.471382339,49,2.962264151,1.73163178,53
I113,Candle 1,Object,Pixabay,5.04901960784314,1.01841899390009,102,3.30693069306931,1.69553870057528,101,I113,5.204545455,0.878146713,44,4.931034483,1.105997509,58,3.425531915,1.611705562,47,3.230769231,1.778029143,52
I162,Clean 1,Object,Pixabay,5.0462962962963,1.07984300744776,108,2.36538461538462,1.48819100655595,104,I162,4.789473684,0.995289658,57,5.333333333,1.107549848,51,2.224489796,1.342654493,49,2.490909091,1.60868853,55
I796,Statue 2,Object,Pixabay,5.03921568627451,1.35647744615593,102,3.36633663366337,1.48810464872083,101,I796,5.066666667,1.404538099,45,5.035714286,1.334361076,56,3.326530612,1.463269101,49,3.403846154,1.524436449,52
I99,Building 1,Scene,Pixabay,5.03703703703704,1.48466255913702,108,3.20192307692308,1.74811858750119,104,I99,4.912280702,1.672046455,57,5.176470588,1.244281035,51,3.163265306,1.748176893,49,3.236363636,1.763452384,55
I623,Picnic 4,Person,Pixabay,5.02970297029703,1.0531423982022,101,3.22330097087379,1.51419453016946,103,I623,4.913793103,0.960345018,58,5.186046512,1.15996334,43,3.020408163,1.478876205,49,3.396226415,1.548443668,53
I481,Lion 1,Animal,Pixabay,5.01980198019802,1.24080778543497,101,4.33980582524272,1.63030971470089,103,I481,4.896551724,1.20946059,58,5.186046512,1.277195849,43,4.428571429,1.554563176,49,4.245283019,1.719857556,53
I884,Wedding 11,Object,Pixabay,5.01960784313725,1.13434581973477,102,3.48514851485149,1.54669881609923,101,I884,4.909090909,1.177663864,44,5.103448276,1.103259209,58,3.382978723,1.525909444,47,3.596153846,1.549947695,52
I106,Camping 3,Person,Pixabay,5.01851851851852,1.03202442810944,108,2.98076923076923,1.55782253579304,104,I106,5.087719298,1.073723524,57,4.941176471,0.988165264,51,3,1.513825177,49,2.963636364,1.609734696,55
I401,Grass 3,Scene,Pixabay,5.00980392156863,1.03880260505146,102,2.10891089108911,1.32590339089249,101,I401,4.866666667,1.035725481,45,5.125,1.045553355,56,1.93877551,1.297564437,49,2.269230769,1.34478491,52
I781,Solar panel 1,Scene,Pixabay,5.00980392156863,1.22268247571482,102,2.73267326732673,1.59305423077126,101,I781,4.977777778,1.215223303,45,5.035714286,1.249935063,56,3.0816326530000002,1.705832332,49,2.403846154,1.417808519,52
I98,Bubble 2,Object,Pixabay,5,1.03923048454133,101,3.03883495145631,1.74289780165152,103,I98,4.862068966,0.999092147,58,5.186046512,1.074727295,43,2.897959184,1.69858885,49,3.20754717,1.779784889,53
I564,Nude woman 1,Person,Wikipedia,5,1.24096736459909,101,4.39805825242718,1.84889901433281,103,I564,5.465517241,1.157970354,58,4.372093023,1.06956279,43,5.346938776,1.561930168,49,3.528301887,1.68253213,53
I187,Couple 5,Animal,Pixabay,4.99074074074074,1.27883833362874,108,3.47115384615385,1.6307525856239,104,I187,4.877192982,1.415099384,57,5.117647059,1.107195716,51,3.326530612,1.57305111,49,3.6,1.684350628,55
I658,Rafting 6,Person,Wikipedia,4.99074074074074,1.08080422090782,108,4.11538461538461,1.65058208213288,104,I658,5.228070175,1.069337977,57,4.725490196,1.040738802,51,3.428571429,1.513825177,49,4.727272727,1.53302588,55
I395,Gazing 7,Person,Wikipedia,4.98039215686275,1.07150668563645,102,3.56435643564356,1.53242188436578,101,I395,4.840909091,0.938657671,44,5.086206897,1.159014747,58,3.510638298,1.599895926,47,3.634615385,1.508522796,52
I523,Neutral face 5,Person,Pixabay,4.98039215686275,1.05286400687248,102,3.77227722772277,1.67857789881085,101,I523,5.444444444,1.119162746,45,4.625,0.843423758,56,4.551020408,1.500850099,49,3.038461538,1.507647674,52
I399,Grass 1,Scene,Pixabay,4.96296296296296,1.09310435005573,108,2.23076923076923,1.46301171766816,104,I399,5.052631579,1.092524152,57,4.862745098,1.095803045,51,2.244897959,1.422008735,49,2.218181818,1.511571528,55
I176,Cold 6,Person,Pixabay,4.96078431372549,1.09834771160734,102,4.28712871287129,1.6330133720418,101,I176,5.022222222,1.097287749,45,4.910714286,1.116435655,56,4.448979592,1.756668538,49,4.134615385,1.508522796,52
I105,Camping 2,Person,Pixabay,4.96039603960396,1.15689923570904,101,3.18446601941748,1.64345149009777,103,I105,4.982758621,1.100101739,58,4.930232558,1.242028848,43,3.0816326530000002,1.605157504,49,3.320754717,1.673016448,53
I499,Money 1,Object,Pixabay,4.96039603960396,1.14822290587854,101,3.67961165048544,1.74453540212708,103,I499,4.931034483,1.182653409,58,5,1.112697281,43,3.87755102,1.466751698,49,3.547169811,1.947049422,53
I488,Meerkat 1,Animal,Pixabay,4.9537037037037,1.17913527050732,108,3.34615384615385,1.64741180219291,104,I488,4.929824561,1.099669579,57,4.980392157,1.272638143,51,3.163265306,1.598787806,49,3.509090909,1.687346451,55
I483,Lion 3,Animal,Flickr/arlo,4.94444444444444,1.24430165328242,108,3.78846153846154,1.71046508705683,104,I483,4.789473684,1.206187058,57,5.117647059,1.275100919,51,3.571428571,1.683250823,49,3.981818182,1.726599195,55
I112,Camping 10,Scene,Pixabay,4.94117647058824,1.11536105606278,102,3.77227722772277,1.61790721686265,101,I112,4.613636364,0.9696777,44,5.189655172,1.161621621,58,3.765957447,1.604514906,47,3.807692308,1.621406573,52
I400,Grass 2,Scene,Pixabay,4.94117647058824,1.02274653917834,102,2.42574257425743,1.53196954704371,101,I400,4.704545455,0.701478354,44,5.120689655,1.185846151,58,2.468085106,1.47222198,47,2.365384615,1.572170302,52
I403,Grass 5,Scene,Pixabay,4.94117647058824,0.952573683247203,102,2.42574257425743,1.52542803601786,101,I403,4.727272727,0.727008409,44,5.103448276,1.070983401,58,2.404255319,1.408970862,47,2.423076923,1.613012695,52
I592,Orangutan 1,Animal,Pixabay,4.94117647058824,1.20085389925739,102,3.57425742574257,1.68134787984798,101,I592,4.863636364,0.851562424,44,5,1.414213562,58,3.212765957,1.573367618,47,3.961538462,1.703071487,52
I786,Soldiers 5,Person,Wikipedia,4.94059405940594,1.06603735561394,101,3.38834951456311,1.54813619574102,103,I786,4.913793103,0.941899588,58,4.976744186,1.224518799,43,3.346938776,1.665220461,49,3.433962264,1.46115647,53
I424,Hang gliding 3,Person,Wikipedia,4.93137254901961,1.06482745240597,102,4.0990099009901,1.53951258841914,101,I424,4.933333333,1.268499471,45,4.928571429,0.891518477,56,4.224489796,1.571428571,49,3.980769231,1.514510011,52
I432,Heart 2,Object,Pixabay,4.92592592592593,1.15769432234699,108,3.09615384615385,1.59196545047908,104,I432,4.859649123,1.245543434,57,5,1.058300524,51,3.0816326530000002,1.668791163,49,3.109090909,1.535659193,55
I44,Bar 1,Scene,Pixabay,4.90196078431373,1.18162334989673,102,3.45544554455446,1.6032763484518,101,I44,5.068181818,1.02066388,44,4.775862069,1.284770489,58,3.744680851,1.594393508,47,3.173076923,1.605397194,52
I885,Wedding 12,Scene,Pixabay,4.89814814814815,1.03164703460788,108,2.5,1.52646555394435,104,I885,4.789473684,0.939924809,57,5.019607843,1.122322522,51,2.489795918,1.595859865,49,2.509090909,1.476641927,55
I145,Celebration 2,Scene,Pixabay,4.8921568627451,1.07082703991255,102,4.15841584158416,1.4746706294446,101,I145,4.795454545,0.978359934,44,4.965517241,1.138874748,58,3.978723404,1.390798358,47,4.365384615,1.495468268,52
I405,Grass 7,Scene,Pixabay,4.8921568627451,0.910954919982084,102,2.33663366336634,1.49851411553427,101,I405,4.681818182,0.638775255,44,5.051724138,1.050019445,58,2.319148936,1.3847992,47,2.326923077,1.580781066,52
I759,Skydiving 5,Person,Pixabay,4.8921568627451,1.27354547392716,102,5.11881188118812,1.45111769827862,101,I759,4.954545455,1.293176105,44,4.844827586,1.267705818,58,5.021276596,1.310316286,47,5.230769231,1.591834367,52
I428,Happy pose 1,Person,Wikipedia,4.88888888888889,1.2776536126408,108,3.875,1.66452127290737,104,I428,5.052631579,1.171401063,57,4.705882353,1.375414376,51,3.387755102,1.729840148,49,4.309090909,1.489130088,55
I173,Cold 3,Object,Pixabay,4.88235294117647,1.06514646087291,102,2.8019801980198,1.58126406384385,101,I173,4.909090909,0.884443901,44,4.862068966,1.191317653,58,2.893617021,1.535578669,47,2.75,1.643465969,52
I201,Dancing 3,Person,Pixabay,4.88235294117647,1.21291823569291,102,3.85148514851485,1.64551595928974,101,I201,4.659090909,1.140036348,44,5.051724138,1.24847154,58,3.744680851,1.35883718,47,4.019230769,1.852294651,52
I806,Street 4,Scene,Pixabay,4.88235294117647,0.925909963407781,102,2.71287128712871,1.32918496578442,101,I806,4.863636364,0.929888943,44,4.896551724,0.930754366,58,2.872340426,1.377095577,47,2.596153846,1.287338269,52
I42,Band 1,Person,Pixabay,4.87128712871287,1.11052569836662,101,3.00970873786408,1.4176419639189899,103,I42,4.775862069,1.155355242,58,5,1.046536237,43,3,1.369306394,49,3.018867925,1.487002225,53
I500,Monkey 1,Animal,Pixabay,4.87128712871287,1.13721911992926,101,4.21359223300971,1.60055434904686,103,I500,4.775862069,0.991951885,58,5,1.309307341,43,3.979591837,1.506787365,49,4.452830189,1.670629059,53
I389,Gazing 1,Person,Pixabay,4.86274509803922,1.09036478305393,102,3.08910891089109,1.64984247672916,101,I389,5.044444444,1.147240871,45,4.696428571,1.025486897,56,3.306122449,1.583825559,49,2.884615385,1.699525264,52
I752,Skijump 2,Scene,Wikipedia,4.86138613861386,1.06798598277596,101,4.19417475728155,1.63933422896569,103,I752,4.827586207,0.993627609,58,4.906976744,1.171363745,43,4.346938776,1.465591752,49,4.075471698,1.795818397,53
I474,Lightning 1,Scene,Pixabay,4.85294117647059,1.17226242139904,102,4.52475247524752,1.62230736548868,101,I474,4.909090909,1.03019939,44,4.810344828,1.276740595,58,4.574468085,1.470650268,47,4.480769231,1.765579221,52
I651,Pumpkin 1,Object,Pixabay,4.85294117647059,1.06610291353514,102,2.30693069306931,1.39816003559983,101,I651,4.711111111,0.920035133,45,4.982142857,1.16760939,56,2.326530612,1.491472358,49,2.288461538,1.318593107,52
I354,Food 1,Object,Pixabay,4.84313725490196,1.02198697981685,102,3.14851485148515,1.51911907771485,101,I354,4.795454545,0.978359934,44,4.879310345,1.060909676,58,3.276595745,1.570130535,47,2.980769231,1.47515881,52
I163,Cliff diver 1,Person,Wikipedia,4.83333333333333,1.26712689224722,102,4.85148514851485,1.58988137050449,101,I163,5.044444444,1.223919849,45,4.660714286,1.29722481,56,5,1.732050808,49,4.711538462,1.446246507,52
I301,Exercise 3,Person,Pixabay,4.83333333333333,1.1864193015439,102,4.2970297029703,1.57825571093816,101,I301,4.711111111,1.160372633,45,4.964285714,1.190328995,56,4.183673469,1.716020947,49,4.403846154,1.445203227,52
I654,Rafting 2,Person,Wikipedia,4.82352941176471,1.18915699157493,102,4.82178217821782,1.75724807357391,101,I654,4.75,1.123222109,44,4.879310345,1.243616489,58,4.808510638,1.623714179,47,4.807692308,1.910122279,52
I777,Snow 5,Scene,Pixabay,4.82352941176471,0.999126001289685,102,2.9009900990099,1.7349636912342,101,I777,4.644444444,1.111010096,45,4.964285714,0.8937009,56,2.816326531,1.641562637,49,2.980769231,1.831000847,52
I29,Archery 2,Person,Pixabay,4.81372549019608,0.97219148336833106,102,3.45544554455446,1.62803410575607,101,I29,4.613636364,0.841258998,44,4.965517241,1.042357605,58,3.425531915,1.556817837,47,3.442307692,1.719706559,52
I614,Path 1,Scene,Pixabay,4.81372549019608,1.01210878917535,102,2.73267326732673,1.70229896968136,101,I614,4.6,0.962950013,45,4.982142857,1.035568731,56,2.571428571,1.513825177,49,2.884615385,1.864570036,52
I562,Nude man 22,Person,Wikipedia,4.80392156862745,1.06277439728768,102,3.9009900990099,1.75786774528148,101,I562,4.568181818,1.065259599,44,4.982758621,1.034346634,58,3.446808511,1.779209774,47,4.384615385,1.610673299,52
I569,Nude woman 6,Person,Pixabay,4.80392156862745,1.23512308030033,102,4.45544554455446,1.7235124164058,101,I569,5.422222222,1.233783702,45,4.321428571,1.010978695,56,5.204081633,1.41391289,49,3.75,1.702074858,52
I607,Parachuting 4,Person,Wikipedia,4.80392156862745,1.15217586396799,102,5.20792079207921,1.53829016562655,101,I607,5.068181818,1.108061943,44,4.603448276,1.153783329,58,5.085106383,1.529844937,47,5.307692308,1.578513343,52
I843,Toast 1,Person,Pixabay,4.8019801980198,1.28856355668006,101,3.66990291262136,1.530015695899,103,I843,4.603448276,1.296955344,58,5.069767442,1.242028848,43,3.836734694,1.598787806,49,3.566037736,1.43459233,53
I100,Building 2,Scene,Pixabay,4.7962962962963,1.13367535001802,108,3.17307692307692,1.82986183197598,104,I100,4.807017544,1.15632726,57,4.784313725,1.119173364,51,3.224489796,1.78261636,49,3.127272727,1.886153694,55
I97,Bubble 1,Object,Pixabay,4.79207920792079,1.08919081600212,101,3.07766990291262,1.68435313928249,103,I97,4.689655172,1.111453869,58,4.930232558,1.055492411,43,3.163265306,1.611765838,49,3.018867925,1.770382032,53
I514,Motocross 1,Person,Pixabay,4.77777777777778,1.01698963257871,108,3.86538461538462,1.74632869996021,104,I514,4.912280702,0.98707182,57,4.62745098,1.038475504,51,3.510204082,1.733523014,49,4.181818182,1.711517727,55
I7,Alcohol 4,Object,Pixabay,4.76851851851852,1.17295442527236,108,2.86538461538462,1.64911092438503,104,I7,4.736842105,1.203066258,57,4.803921569,1.149253807,51,2.775510204,1.661642086,49,2.945454545,1.648997247,55
I360,Football player 1,Person,Pixabay,4.76851851851852,1.19661892435359,108,3.57692307692308,1.59302062525003,104,I360,4.894736842,1.291237094,57,4.62745098,1.076304498,51,3.326530612,1.700340102,49,3.8,1.470701521,55
I558,Nude man 19,Person,Wikipedia,4.76851851851852,1.18089528432925,108,3.79807692307692,1.87668271517667,104,I558,4.456140351,1.103082943,57,5.117647059,1.177235046,51,2.857142857,1.732050808,49,4.636363636,1.591221711,55
I102,Bungee jumping 2,Person,Wikipedia,4.76470588235294,1.17882699364884,102,4.65346534653465,1.71718166519653,101,I102,4.711111111,1.272474722,45,4.839285714,1.091733995,56,4.714285714,1.814295088,49,4.596153846,1.636107473,52
I137,Cat 8,Animal,Flickr/Markus Schoepke,4.76470588235294,1.3800306395525,102,3.63366336633663,1.50812978405194,101,I137,4.488888889,1.140618298,45,4.982142857,1.531381687,56,3.530612245,1.555930065,49,3.730769231,1.470165852,52
I584,Nude woman 21,Person,Flickr/Christian Hernandez,4.76470588235294,1.42242625372699,102,4.77227722772277,1.69635602465291,101,I584,5.333333333,1.381698559,45,4.321428571,1.308811298,56,5.530612245,1.370858016,49,4.057692308,1.673477787,52
I3,Acorns 3,Object,Pixabay,4.75490196078431,0.958921367116694,102,2.30693069306931,1.51487672275618,101,I3,4.688888889,0.848051838,45,4.821428571,1.046329391,56,2.346938776,1.507633637,49,2.269230769,1.535404202,52
I798,Stingray 2,Animal,Pixabay,4.75490196078431,1.12078715717093,102,3.73267326732673,1.64250472820574,101,I798,4.431818182,1.108061943,44,5,1.076055174,58,3.70212766,1.531053823,47,3.788461538,1.730199336,52
I45,Bar 2,Scene,Pixabay,4.75247524752475,1.02377673927531,101,3.78640776699029,1.74136798510451,103,I45,4.75862069,0.978906386,58,4.744186047,1.0931175,43,4.12244898,1.628299894,49,3.471698113,1.814511733,53
I298,Excited face 7,Person,Pixabay,4.75247524752475,1.37408835665003,101,3.48543689320388,1.67369543970821,103,I298,4.637931034,1.422849573,58,4.906976744,1.305919736,43,3.448979592,1.756668538,49,3.509433962,1.624602218,53
I829,Thunderstorm 5,Scene,Pixabay,4.75247524752475,1.28379079755277,101,4.52427184466019,1.80329034884533,103,I829,4.706896552,1.169924584,58,4.813953488,1.435200566,43,4.612244898,1.765601013,49,4.433962264,1.865779214,53
I433,Heart 3,Object,Pixabay,4.74509803921569,1.01167711467274,102,2.53465346534653,1.45989284836692,101,I433,4.511111111,1.014042814,45,4.946428571,0.980160337,56,2.469387755,1.415715968,49,2.596153846,1.511519368,52
I837,Tiger 1,Animal,Pixabay,4.74257425742574,1.38313748663345,101,4.90291262135922,1.58122912669659,103,I837,4.75862069,1.341776053,58,4.720930233,1.452839279,43,4.979591837,1.435992629,49,4.830188679,1.729115481,53
I172,Cold 2,Object,Pixabay,4.73267326732673,0.798637453528331,101,2.59223300970874,1.56829427263073,103,I172,4.74137931,0.738902572,58,4.720930233,0.881707796,43,2.795918367,1.567636116,49,2.41509434,1.574239282,53
I197,Cups 3,Object,Pixabay,4.72549019607843,0.902766515269065,102,2.25742574257426,1.42585739361645,101,I197,4.444444444,0.755451567,45,4.964285714,0.952781301,56,2.428571429,1.428869017,49,2.096153846,1.417808519,52
I47,Barbeque 1,Person,Pixabay,4.7156862745098,1.1550787635944,102,3.07920792079208,1.41903606942764,101,I47,4.977272727,0.952075734,44,4.517241379,1.259927307,58,3.106382979,1.433057579,47,3.096153846,1.417808519,52
I135,Cat 6,Animal,Pixabay,4.7156862745098,1.4649532887521,102,4.02970297029703,1.68793036316404,101,I135,4.681818182,1.253325386,44,4.74137931,1.617452457,58,3.595744681,1.59700228,47,4.403846154,1.717951532,52
I544,Nude man 5,Person,Flickr/Travis75,4.71287128712871,1.45145880867055,101,3.61165048543689,1.91604683775869,103,I544,4.103448276,1.410358361,58,5.534883721,1.054442692,43,2.816326531,1.986133906,49,4.320754717,1.55382388,53
I193,Crow 1,Animal,Pixabay,4.70588235294118,1.0953387766016,102,2.8019801980198,1.52328462199418,101,I193,4.577777778,0.988315575,45,4.821428571,1.177163661,56,2.816326531,1.379514851,49,2.788461538,1.660811737,52
I299,Exercise 1,Person,Pixabay,4.70588235294118,1.16541103354621,102,3.63366336633663,1.58570345447834,101,I299,4.727272727,0.949017518,44,4.689655172,1.313985454,58,3.744680851,1.687139142,47,3.480769231,1.488391481,52
I436,House 1,Scene,Pixabay,4.70588235294118,0.885395646797897,102,3.06930693069307,1.57643538239012,101,I436,4.5,0.731357451,44,4.862068966,0.96333259,58,3.021276596,1.481617238,47,3.134615385,1.668965232,52
I618,Performance 2,Scene,Pixabay,4.7037037037037,1.22481552499408,108,3.49038461538462,1.80611255714626,104,I618,4.964912281,1.238733689,57,4.411764706,1.151980392,51,3.12244898,1.775207183,49,3.818181818,1.785651755,55
I625,Pig 2,Animal,Wikipedia,4.69444444444444,1.28585644271717,108,3.20192307692308,1.75919116284259,104,I625,4.438596491,1.295838723,57,4.980392157,1.224584764,51,3,1.732050808,49,3.381818182,1.779418435,55
I1,Acorns 1,Object,Pixabay,4.68627450980392,0.954202711685196,102,2.34653465346535,1.60272045949602,101,I1,4.666666667,0.953462589,45,4.714285714,0.966987557,56,2.244897959,1.57494196,49,2.442307692,1.637950196,52
I821,Surprise 1,Person,Pixabay,4.68627450980392,1.11675264868892,102,4.06930693069307,1.5182715550426,101,I821,4.613636364,0.993371265,44,4.74137931,1.207583419,58,4.212765957,1.413232038,47,3.980769231,1.626862548,52
I4,Alcohol 1,Object,Pixabay,4.68518518518519,1.18911062459953,108,2.86538461538462,1.69555496718665,104,I4,4.701754386,1.362310436,57,4.666666667,0.972967968,51,2.653061224,1.714533712,49,3.054545455,1.671306672,55
I300,Exercise 2,Person,Pixabay,4.68518518518519,1.07345322885761,108,3.90384615384615,1.63409801591463,104,I300,4.719298246,1.191553397,57,4.647058824,0.934313211,51,3.530612245,1.72121615,49,4.236363636,1.490260186,55
I367,Frustrated pose 6,Person,Flickr/Emergency Brake,4.68316831683168,1.02888962546336,101,4.03883495145631,1.78183827800463,103,I367,4.793103448,1.055621887,58,4.534883721,0.984374039,43,4.448979592,1.671591364,49,3.679245283,1.826867695,53
I665,Rock climbing 2,Person,Wikipedia,4.67647058823529,1.02601569773453,102,4.64356435643564,1.52042203625074,101,I665,4.522727273,1.067242401,44,4.793103448,0.98690764,58,4.510638298,1.5304495,47,4.826923077,1.451451658,52
I668,Rocks 1,Object,Pixabay,4.67647058823529,0.956082815770439,102,2.41584158415842,1.48504092019495,101,I668,4.386363636,0.722267395,44,4.896551724,1.054475095,58,2.680851064,1.505156109,47,2.173076923,1.437879073,52
I520,Neutral face 2,Person,Pixabay,4.67592592592593,0.905112206641411,108,2.18269230769231,1.39182371858996,104,I520,4.701754386,0.925143083,57,4.647058824,0.890472446,51,2.244897959,1.493466497,49,2.127272727,1.306033654,55
I242,Doctor 1,Person,Pixabay,4.66666666666667,1.11987740960395,102,3.14851485148515,1.6024115489715,101,I242,4.704545455,0.878146713,44,4.637931034,1.280053122,58,3.063829787,1.420414136,47,3.230769231,1.744631931,52
I431,Heart 1,Object,Pixabay,4.66666666666667,1.01798999521755,102,2.77227722772277,1.51579146401352,101,I431,4.577777778,0.783027019,45,4.75,1.17936809,56,2.816326531,1.509324758,49,2.730769231,1.535404202,52
I489,Memorial 1,Scene,Pixabay,4.66666666666667,1.4646550861729,102,4.4,1.88025358272589,100,I489,4.681818182,1.307807099,44,4.655172414,1.584483137,58,4.127659574,1.883763823,47,4.607843137,1.866316494,51
I551,Nude man 12,Person,Flickr/Chris Hunkeler,4.66336633663366,1.06091684615499,101,3.40776699029126,1.83878099648036,103,I551,4.568965517,1.109956044,58,4.790697674,0.989423582,43,2.673469388,1.863998336,49,4.094339623,1.559883513,53
I754,Sky 1,Scene,Pixabay,4.64705882352941,0.929676392367438,102,2.87128712871287,1.68916172308417,101,I754,4.636363636,0.891586229,44,4.655172414,0.965214714,58,2.872340426,1.701879029,47,2.846153846,1.649534877,52
I632,Pinecone 1,Object,Pixabay,4.63725490196078,0.876415016368574,102,2.06930693069307,1.40895298532332,101,I632,4.533333333,0.894427191,45,4.714285714,0.867897893,56,1.959183673,1.383822961,49,2.173076923,1.437879073,52
I724,Seal 1,Animal,Pixabay,4.63725490196078,1.13267593161718,102,3.89108910891089,1.52905846911758,101,I724,4.555555556,1.235011144,45,4.696428571,1.060354021,56,3.693877551,1.583825559,49,4.076923077,1.466570681,52
I51,Bark 3,Object,Pixabay,4.62745098039216,0.932595320718881,102,2.08910891089109,1.43595967841016,101,I51,4.6,0.986269371,45,4.660714286,0.900036074,56,2.0816326530000002,1.351491995,49,2.096153846,1.524436449,52
I484,Lion 4,Animal,Flickr/Glen Bowman,4.62745098039216,1.47535240715432,102,4.21782178217822,1.70648152873707,101,I484,4.590909091,1.127214757,44,4.655172414,1.701925887,58,4.042553191,1.488469404,47,4.423076923,1.850767237,52
I628,Pigeon 3,Animal,Pixabay,4.62745098039216,1.0616778112031,102,2.63366336633663,1.51474600033951,101,I628,4.555555556,1.012547542,45,4.696428571,1.110604141,56,2.714285714,1.486046208,49,2.557692308,1.551892728,52
I773,Snow 1,Scene,Pixabay,4.62745098039216,0.855055653651044,102,2.28712871287129,1.43761353404429,101,I773,4.5,0.664725857,44,4.724137931,0.969592127,58,2.234042553,1.4174804030000001,47,2.230769231,1.394883994,52
I854,Traffic 1,Scene,Pixabay,4.62376237623762,1.13005738923751,101,4.23300970873786,1.70468721468333,103,I854,4.706896552,1.043082824,58,4.511627907,1.241582957,43,4.081632653,1.681228899,49,4.396226415,1.735817505,53
I804,Street 2,Scene,Pixabay,4.61111111111111,1.13428583759594,108,3.16346153846154,1.72424502641814,104,I804,4.631578947,1.189711534,57,4.588235294,1.080304968,51,3.204081633,1.814060728,49,3.127272727,1.656128299,55
I708,Scared cat 1,Animal,Pixabay,4.6078431372549,1.40125023909943,102,4.54455445544554,1.5654057140259,101,I708,4.488888889,1.424177948,45,4.696428571,1.400255079,56,4.448979592,1.671591364,49,4.634615385,1.469011221,52
I833,Thunderstorm 9,Scene,Pixabay,4.6078431372549,1.24405009883758,102,4.75247524752475,1.40289657918222,101,I833,4.75,1.01443076,44,4.5,1.392334906,58,4.659574468,1.306781572,47,4.807692308,1.508647772,52
I704,Sailing 1,Scene,Wikipedia,4.59405940594059,1.21801656656863,101,4.45631067961165,1.67903274576627,103,I704,4.793103448,1.151027317,58,4.325581395,1.267185299,43,4.387755102,1.538618516,49,4.509433962,1.825278077,53
I779,Soccer 2,Object,Pixabay,4.59405940594059,0.907504466344736,101,2.86407766990291,1.52783676169244,103,I779,4.620689655,0.894968121,58,4.558139535,0.933562699,43,3.06122449,1.560023548,49,2.698113208,1.501088139,53
I476,Lightning 3,Scene,Wikipedia,4.58823529411765,1.2847386078978,102,4.79207920792079,1.71648962527111,101,I476,4.818181818,1.146739103,44,4.413793103,1.364133074,58,4.744680851,1.538888434,47,4.826923077,1.90686226,52
I543,Nude man 4,Person,Flickr/Swire,4.58823529411765,1.35232063964333,102,3.66336633663366,1.77356831118946,101,I543,4.227272727,1.361661713,44,4.862068966,1.290291356,58,3.170212766,1.926013555,47,4.173076923,1.478223017,52
I653,Rafting 1,Person,Wikipedia,4.58333333333333,1.39508482976591,108,4.36538461538461,1.83841263477037,104,I653,4.947368421,1.406884255,57,4.176470588,1.276023234,51,3.734693878,1.923273145,49,4.927272727,1.573561018,55
I601,Paperclips 2,Object,Pixabay,4.57843137254902,0.883694702330398,102,2.33663366336634,1.50517259955642,101,I601,4.377777778,0.747386017,45,4.75,0.958218043,56,2.346938776,1.561930168,49,2.326923077,1.464898495,52
I687,Running away 1,Person,Pixabay,4.57843137254902,1.21407810039449,102,3.56435643564356,1.54541801195766,101,I687,4.644444444,1.170771998,45,4.535714286,1.264397603,56,3.591836735,1.566822253,49,3.538461538,1.539818406,52
